"response","tgrep_id","workerid","Answer.condition","Answer.time_in_minutes","slide_number_in_experiment","speaker_cond"
"[0, False]","67466:21",276,"undefined",8.59725,9,"exp12"
"[0, True]","130276:4",276,"undefined",8.59725,10,"exp12"
"[0, False]","control3",276,"undefined",8.59725,11,"exp12"
"[0, True]","155741:63",276,"undefined",8.59725,12,"exp12"
"[0, False]","50719:6",276,"undefined",8.59725,13,"exp12"
"[0, False]","155746:10",276,"undefined",8.59725,14,"exp12"
"[0, True]","11233:53",276,"undefined",8.59725,15,"exp12"
"[0, True]","148456:26",276,"undefined",8.59725,16,"exp12"
"[0, True]","115525:57",276,"undefined",8.59725,17,"exp12"
"[0, True]","103477:18",276,"undefined",8.59725,18,"exp12"
"[0, False]","82296:18",276,"undefined",8.59725,19,"exp12"
"[0, False]","32931:10",276,"undefined",8.59725,20,"exp12"
"[0, False]","control4",276,"undefined",8.59725,21,"exp12"
"[0, True]","158966:17",276,"undefined",8.59725,22,"exp12"
"[0, True]","56072:31",276,"undefined",8.59725,23,"exp12"
"[0, True]","104196:61",276,"undefined",8.59725,24,"exp12"
"[0, False]","65668:54",276,"undefined",8.59725,25,"exp12"
"[0, False]","control1",276,"undefined",8.59725,26,"exp12"
"[0.02, False]","30504:13",276,"undefined",8.59725,27,"exp12"
"[0, True]","161668:20",276,"undefined",8.59725,28,"exp12"
"[0, True]","157049:37",276,"undefined",8.59725,29,"exp12"
"[0, False]","156938:9",276,"undefined",8.59725,30,"exp12"
"[0, False]","control2",276,"undefined",8.59725,31,"exp12"
"[1, 'true']","example1",277,"undefined",10.6546833333333,2,"exp12"
"[0.02, 'true']","example2",277,"undefined",10.6546833333333,3,"exp12"
"[1, 'false']","example3",277,"undefined",10.6546833333333,4,"exp12"
"[0.85, 'false']","example4",277,"undefined",10.6546833333333,5,"exp12"
"[0.83, 'false']","example5",277,"undefined",10.6546833333333,6,"exp12"
"[0.83, 'false']","example5",277,"undefined",10.6546833333333,6,"exp12"
"[1, 'false']","example5",277,"undefined",10.6546833333333,6,"exp12"
"[0, 'false']","example5",277,"undefined",10.6546833333333,6,"exp12"
"[0.1, True]","157049:37",277,"undefined",10.6546833333333,8,"exp12"
"[0.11, False]","control4",277,"undefined",10.6546833333333,9,"exp12"
"[0.97, False]","104196:61",277,"undefined",10.6546833333333,10,"exp12"
"[0.95, False]","82296:18",277,"undefined",10.6546833333333,11,"exp12"
"[0.99, True]","161668:20",277,"undefined",10.6546833333333,12,"exp12"
"[0.29, True]","115525:57",277,"undefined",10.6546833333333,13,"exp12"
"[0.96, True]","148456:26",277,"undefined",10.6546833333333,14,"exp12"
"[0.99, False]","control3",277,"undefined",10.6546833333333,15,"exp12"
"[0.01, False]","control1",277,"undefined",10.6546833333333,16,"exp12"
"[0, False]","67466:21",277,"undefined",10.6546833333333,17,"exp12"
"[0.81, True]","56072:31",277,"undefined",10.6546833333333,18,"exp12"
"[0.02, False]","99291:5",277,"undefined",10.6546833333333,19,"exp12"
"[0.02, False]","11233:53",277,"undefined",10.6546833333333,20,"exp12"
"[0.02, False]","50719:6",277,"undefined",10.6546833333333,21,"exp12"
"[0, False]","30504:13",277,"undefined",10.6546833333333,22,"exp12"
"[0.06, False]","158966:17",277,"undefined",10.6546833333333,23,"exp12"
"[0.97, True]","32931:10",277,"undefined",10.6546833333333,24,"exp12"
"[0, True]","155746:10",277,"undefined",10.6546833333333,25,"exp12"
"[0.01, False]","156938:9",277,"undefined",10.6546833333333,26,"exp12"
"[0.01, False]","control2",277,"undefined",10.6546833333333,27,"exp12"
"[0.03, False]","130276:4",277,"undefined",10.6546833333333,28,"exp12"
"[0.73, False]","103477:18",277,"undefined",10.6546833333333,29,"exp12"
"[0.99, False]","65668:54",277,"undefined",10.6546833333333,30,"exp12"
"[1, False]","155741:63",277,"undefined",10.6546833333333,31,"exp12"
"[0.99, 'true']","example1",278,"undefined",10.1135333333333,2,"exp12"
"[0, 'true']","example2",278,"undefined",10.1135333333333,3,"exp12"
"[0.98, 'false']","example3",278,"undefined",10.1135333333333,4,"exp12"
"[0.99, 'true']","example4",278,"undefined",10.1135333333333,5,"exp12"
"[0, 'false']","example5",278,"undefined",10.1135333333333,6,"exp12"
"[0, False]","control2",278,"undefined",10.1135333333333,8,"exp12"
"[1, False]","32931:10",278,"undefined",10.1135333333333,9,"exp12"
"[1, True]","11233:53",278,"undefined",10.1135333333333,10,"exp12"
"[0.01, False]","50719:6",278,"undefined",10.1135333333333,11,"exp12"
"[0.99, True]","65668:54",278,"undefined",10.1135333333333,12,"exp12"
"[1, False]","103477:18",278,"undefined",10.1135333333333,13,"exp12"
"[0.97, False]","157049:37",278,"undefined",10.1135333333333,14,"exp12"
"[0.03, False]","156938:9",278,"undefined",10.1135333333333,15,"exp12"
"[0.98, False]","67466:21",278,"undefined",10.1135333333333,16,"exp12"
"[0, False]","161668:20",278,"undefined",10.1135333333333,17,"exp12"
"[0, False]","155741:63",278,"undefined",10.1135333333333,18,"exp12"
"[1, False]","115525:57",278,"undefined",10.1135333333333,19,"exp12"
"[0, False]","control4",278,"undefined",10.1135333333333,20,"exp12"
"[0, False]","158966:17",278,"undefined",10.1135333333333,21,"exp12"
"[0, False]","130276:4",278,"undefined",10.1135333333333,22,"exp12"
"[1, True]","148456:26",278,"undefined",10.1135333333333,23,"exp12"
"[1, False]","30504:13",278,"undefined",10.1135333333333,24,"exp12"
"[1, False]","control1",278,"undefined",10.1135333333333,25,"exp12"
"[0.97, True]","104196:61",278,"undefined",10.1135333333333,26,"exp12"
"[0.98, False]","99291:5",278,"undefined",10.1135333333333,27,"exp12"
"[1, False]","155746:10",278,"undefined",10.1135333333333,28,"exp12"
"[1, False]","control3",278,"undefined",10.1135333333333,29,"exp12"
"[0.99, False]","82296:18",278,"undefined",10.1135333333333,30,"exp12"
"[0.97, False]","56072:31",278,"undefined",10.1135333333333,31,"exp12"
"[0.68, 'true']","example1",279,"undefined",5.19478333333333,2,"exp12"
"[0.54, 'true']","example2",279,"undefined",5.19478333333333,3,"exp12"
"[0.63, 'true']","example2",279,"undefined",5.19478333333333,3,"exp12"
"[0.63, 'true']","example2",279,"undefined",5.19478333333333,3,"exp12"
"[0.78, 'true']","example2",279,"undefined",5.19478333333333,3,"exp12"
"[0.08, 'true']","example2",279,"undefined",5.19478333333333,3,"exp12"
"[0, 'true']","examplecheckbox3",279,"undefined",5.19478333333333,4,"exp12"
"[0.17, 'false']","example3",279,"undefined",5.19478333333333,4,"exp12"
"[0.87, 'false']","example3",279,"undefined",5.19478333333333,4,"exp12"
"[0.13, 'false']","example4",279,"undefined",5.19478333333333,5,"exp12"
"[0.9, 'false']","example4",279,"undefined",5.19478333333333,5,"exp12"
"[0.8, 'true']","example5",279,"undefined",5.19478333333333,6,"exp12"
"[0.09, 'true']","example5",279,"undefined",5.19478333333333,6,"exp12"
"[0.14, False]","158966:17",279,"undefined",5.19478333333333,8,"exp12"
"[0.24, False]","103477:18",279,"undefined",5.19478333333333,9,"exp12"
"[0.89, False]","11233:53",279,"undefined",5.19478333333333,10,"exp12"
"[0.84, False]","155741:63",279,"undefined",5.19478333333333,11,"exp12"
"[0.14, False]","control4",279,"undefined",5.19478333333333,12,"exp12"
"[0.07, False]","156938:9",279,"undefined",5.19478333333333,13,"exp12"
"[0.07, False]","148456:26",279,"undefined",5.19478333333333,14,"exp12"
"[0.93, False]","control1",279,"undefined",5.19478333333333,15,"exp12"
"[0.11, False]","157049:37",279,"undefined",5.19478333333333,16,"exp12"
"[0.18, False]","control3",279,"undefined",5.19478333333333,17,"exp12"
"[0.83, False]","161668:20",279,"undefined",5.19478333333333,18,"exp12"
"[0.14, False]","56072:31",279,"undefined",5.19478333333333,19,"exp12"
"[0.1, False]","99291:5",279,"undefined",5.19478333333333,20,"exp12"
"[0.13, False]","67466:21",279,"undefined",5.19478333333333,21,"exp12"
"[0.92, False]","115525:57",279,"undefined",5.19478333333333,22,"exp12"
"[0.17, False]","104196:61",279,"undefined",5.19478333333333,23,"exp12"
"[0.76, False]","50719:6",279,"undefined",5.19478333333333,24,"exp12"
"[0.88, False]","control2",279,"undefined",5.19478333333333,25,"exp12"
"[0.81, False]","32931:10",279,"undefined",5.19478333333333,26,"exp12"
"[0.13, False]","130276:4",279,"undefined",5.19478333333333,27,"exp12"
"[0.21, False]","155746:10",279,"undefined",5.19478333333333,28,"exp12"
"[0.19, False]","30504:13",279,"undefined",5.19478333333333,29,"exp12"
"[0.8, False]","82296:18",279,"undefined",5.19478333333333,30,"exp12"
"[0.19, False]","65668:54",279,"undefined",5.19478333333333,31,"exp12"
"[0.83, 'true']","example1",280,"undefined",5.72055,2,"exp12"
"[0, 'not_sure']","examplecheckbox2",280,"undefined",5.72055,3,"exp12"
"[0.07, 'true']","example2",280,"undefined",5.72055,3,"exp12"
"[0, 'true']","examplecheckbox3",280,"undefined",5.72055,4,"exp12"
"[0.58, 'false']","example3",280,"undefined",5.72055,4,"exp12"
"[0.57, 'not_sure']","example4",280,"undefined",5.72055,5,"exp12"
"[0.46, 'false']","example5",280,"undefined",5.72055,6,"exp12"
"[0.51, False]","155741:63",280,"undefined",5.72055,8,"exp12"
"[0.39, False]","30504:13",280,"undefined",5.72055,9,"exp12"
"[0.17, False]","control1",280,"undefined",5.72055,10,"exp12"
"[0, True]","99291:5",280,"undefined",5.72055,11,"exp12"
"[0, True]","148456:26",280,"undefined",5.72055,12,"exp12"
"[0, False]","155746:10",280,"undefined",5.72055,13,"exp12"
"[0, False]","control4",280,"undefined",5.72055,14,"exp12"
"[0, True]","161668:20",280,"undefined",5.72055,15,"exp12"
"[0, False]","50719:6",280,"undefined",5.72055,16,"exp12"
"[0, False]","104196:61",280,"undefined",5.72055,17,"exp12"
"[0, False]","103477:18",280,"undefined",5.72055,18,"exp12"
"[0, False]","157049:37",280,"undefined",5.72055,19,"exp12"
"[0, False]","control3",280,"undefined",5.72055,20,"exp12"
"[0, False]","158966:17",280,"undefined",5.72055,21,"exp12"
"[0, False]","115525:57",280,"undefined",5.72055,22,"exp12"
"[0, False]","65668:54",280,"undefined",5.72055,23,"exp12"
"[0, False]","82296:18",280,"undefined",5.72055,24,"exp12"
"[0, False]","32931:10",280,"undefined",5.72055,25,"exp12"
"[0, False]","11233:53",280,"undefined",5.72055,26,"exp12"
"[0, False]","156938:9",280,"undefined",5.72055,27,"exp12"
"[0, True]","control2",280,"undefined",5.72055,28,"exp12"
"[0, False]","67466:21",280,"undefined",5.72055,29,"exp12"
"[0, False]","56072:31",280,"undefined",5.72055,30,"exp12"
"[0, False]","130276:4",280,"undefined",5.72055,31,"exp12"
"[0.93, 'true']","example1",281,"undefined",7.14441666666667,2,"exp12"
"[0.19, 'true']","example2",281,"undefined",7.14441666666667,3,"exp12"
"[0.8, 'false']","example3",281,"undefined",7.14441666666667,4,"exp12"
"[0.89, 'false']","example4",281,"undefined",7.14441666666667,5,"exp12"
"[0.79, 'false']","example5",281,"undefined",7.14441666666667,6,"exp12"
"[0.79, 'false']","example5",281,"undefined",7.14441666666667,6,"exp12"
"[0.23, 'false']","example5",281,"undefined",7.14441666666667,6,"exp12"
"[0.21, False]","99291:5",281,"undefined",7.14441666666667,8,"exp12"
"[0.22, False]","56072:31",281,"undefined",7.14441666666667,9,"exp12"
"[0.23, False]","control3",281,"undefined",7.14441666666667,10,"exp12"
"[0.18, False]","130276:4",281,"undefined",7.14441666666667,11,"exp12"
"[0.24, False]","82296:18",281,"undefined",7.14441666666667,12,"exp12"
"[0.17, False]","156938:9",281,"undefined",7.14441666666667,13,"exp12"
"[0.24, False]","30504:13",281,"undefined",7.14441666666667,14,"exp12"
"[0.81, False]","control2",281,"undefined",7.14441666666667,15,"exp12"
"[0.16, False]","115525:57",281,"undefined",7.14441666666667,16,"exp12"
"[0.18, False]","148456:26",281,"undefined",7.14441666666667,17,"exp12"
"[0.2, False]","155741:63",281,"undefined",7.14441666666667,18,"exp12"
"[0.21, False]","11233:53",281,"undefined",7.14441666666667,19,"exp12"
"[0.22, False]","control4",281,"undefined",7.14441666666667,20,"exp12"
"[0.07, False]","control1",281,"undefined",7.14441666666667,21,"exp12"
"[0.24, False]","155746:10",281,"undefined",7.14441666666667,22,"exp12"
"[0.17, False]","158966:17",281,"undefined",7.14441666666667,23,"exp12"
"[0.18, False]","32931:10",281,"undefined",7.14441666666667,24,"exp12"
"[0.2, False]","103477:18",281,"undefined",7.14441666666667,25,"exp12"
"[0.24, False]","161668:20",281,"undefined",7.14441666666667,26,"exp12"
"[0.18, False]","157049:37",281,"undefined",7.14441666666667,27,"exp12"
"[0.17, False]","50719:6",281,"undefined",7.14441666666667,28,"exp12"
"[0.18, False]","104196:61",281,"undefined",7.14441666666667,29,"exp12"
"[0.16, False]","67466:21",281,"undefined",7.14441666666667,30,"exp12"
"[0.23, False]","65668:54",281,"undefined",7.14441666666667,31,"exp12"
"[0.97, 'true']","example1",282,"undefined",15.4948333333333,2,"exp12"
"[0, 'not_sure']","examplecheckbox2",282,"undefined",15.4948333333333,3,"exp12"
"[0.03, 'true']","example2",282,"undefined",15.4948333333333,3,"exp12"
"[1, 'false']","example3",282,"undefined",15.4948333333333,4,"exp12"
"[0.99, 'false']","example4",282,"undefined",15.4948333333333,5,"exp12"
"[0.6, 'unclear']","example5",282,"undefined",15.4948333333333,6,"exp12"
"[0.05, 'unclear']","example5",282,"undefined",15.4948333333333,6,"exp12"
"[0.02, False]","control2",282,"undefined",15.4948333333333,8,"exp12"
"[0.05, False]","32931:10",282,"undefined",15.4948333333333,9,"exp12"
"[0.06, False]","56072:31",282,"undefined",15.4948333333333,10,"exp12"
"[0.03, True]","30504:13",282,"undefined",15.4948333333333,11,"exp12"
"[0.49, False]","157049:37",282,"undefined",15.4948333333333,12,"exp12"
"[0.03, False]","155746:10",282,"undefined",15.4948333333333,13,"exp12"
"[0.03, False]","115525:57",282,"undefined",15.4948333333333,14,"exp12"
"[0.35, False]","11233:53",282,"undefined",15.4948333333333,15,"exp12"
"[0.04, False]","148456:26",282,"undefined",15.4948333333333,16,"exp12"
"[0.02, False]","control4",282,"undefined",15.4948333333333,17,"exp12"
"[0.03, False]","104196:61",282,"undefined",15.4948333333333,18,"exp12"
"[0.03, False]","67466:21",282,"undefined",15.4948333333333,19,"exp12"
"[0.26, False]","82296:18",282,"undefined",15.4948333333333,20,"exp12"
"[0.03, False]","103477:18",282,"undefined",15.4948333333333,21,"exp12"
"[0.59, False]","161668:20",282,"undefined",15.4948333333333,22,"exp12"
"[0.04, False]","155741:63",282,"undefined",15.4948333333333,23,"exp12"
"[0.01, False]","control1",282,"undefined",15.4948333333333,24,"exp12"
"[0.05, False]","control3",282,"undefined",15.4948333333333,25,"exp12"
"[0, False]","158966:17",282,"undefined",15.4948333333333,26,"exp12"
"[0.04, False]","65668:54",282,"undefined",15.4948333333333,27,"exp12"
"[0.04, False]","99291:5",282,"undefined",15.4948333333333,28,"exp12"
"[0.01, False]","130276:4",282,"undefined",15.4948333333333,29,"exp12"
"[0.87, False]","50719:6",282,"undefined",15.4948333333333,30,"exp12"
"[0.01, False]","156938:9",282,"undefined",15.4948333333333,31,"exp12"
"[1, 'true']","example1",283,"undefined",26.1195166666667,2,"exp12"
"[0, 'false']","examplecheckbox2",283,"undefined",26.1195166666667,3,"exp12"
"[0, 'true']","example2",283,"undefined",26.1195166666667,3,"exp12"
"[0.99, 'false']","example3",283,"undefined",26.1195166666667,4,"exp12"
"[1, 'not_sure']","example4",283,"undefined",26.1195166666667,5,"exp12"
"[1, 'unclear']","example5",283,"undefined",26.1195166666667,6,"exp12"
"[0, 'unclear']","example5",283,"undefined",26.1195166666667,6,"exp12"
"[1, True]","104196:61",283,"undefined",26.1195166666667,8,"exp12"
"[1, True]","161668:20",283,"undefined",26.1195166666667,9,"exp12"
"[1, False]","115525:57",283,"undefined",26.1195166666667,10,"exp12"
"[0, False]","148456:26",283,"undefined",26.1195166666667,11,"exp12"
"[0, False]","82296:18",283,"undefined",26.1195166666667,12,"exp12"
"[0, False]","157049:37",283,"undefined",26.1195166666667,13,"exp12"
"[0, False]","control2",283,"undefined",26.1195166666667,14,"exp12"
"[0.5, False]","control4",283,"undefined",26.1195166666667,15,"exp12"
"[0, False]","32931:10",283,"undefined",26.1195166666667,16,"exp12"
"[0, False]","65668:54",283,"undefined",26.1195166666667,17,"exp12"
"[0, False]","30504:13",283,"undefined",26.1195166666667,18,"exp12"
"[0, False]","158966:17",283,"undefined",26.1195166666667,19,"exp12"
"[0, False]","99291:5",283,"undefined",26.1195166666667,20,"exp12"
"[0, False]","130276:4",283,"undefined",26.1195166666667,21,"exp12"
"[0, False]","156938:9",283,"undefined",26.1195166666667,22,"exp12"
"[0, False]","155746:10",283,"undefined",26.1195166666667,23,"exp12"
"[0.5, False]","67466:21",283,"undefined",26.1195166666667,24,"exp12"
"[0.54, False]","11233:53",283,"undefined",26.1195166666667,25,"exp12"
"[0, False]","50719:6",283,"undefined",26.1195166666667,26,"exp12"
"[0, False]","control1",283,"undefined",26.1195166666667,27,"exp12"
"[0.34, False]","155741:63",283,"undefined",26.1195166666667,28,"exp12"
"[0.56, False]","control3",283,"undefined",26.1195166666667,29,"exp12"
"[0.47, False]","56072:31",283,"undefined",26.1195166666667,30,"exp12"
"[0.39, False]","103477:18",283,"undefined",26.1195166666667,31,"exp12"
"[0, 'not_sure']","examplecheckbox1",284,"undefined",11.5185833333333,2,"exp12"
"[1, 'true']","example1",284,"undefined",11.5185833333333,2,"exp12"
"[0, 'true']","example2",284,"undefined",11.5185833333333,3,"exp12"
"[1, 'false']","example3",284,"undefined",11.5185833333333,4,"exp12"
"[0.99, 'false']","example4",284,"undefined",11.5185833333333,5,"exp12"
"[0.53, 'false']","example5",284,"undefined",11.5185833333333,6,"exp12"
"[0, 'false']","example5",284,"undefined",11.5185833333333,6,"exp12"
"[0, False]","155746:10",284,"undefined",11.5185833333333,8,"exp12"
"[0.01, True]","148456:26",284,"undefined",11.5185833333333,9,"exp12"
"[0, False]","11233:53",284,"undefined",11.5185833333333,10,"exp12"
"[0, False]","161668:20",284,"undefined",11.5185833333333,11,"exp12"
"[0.01, False]","155741:63",284,"undefined",11.5185833333333,12,"exp12"
"[0.02, False]","control1",284,"undefined",11.5185833333333,13,"exp12"
"[0.01, False]","82296:18",284,"undefined",11.5185833333333,14,"exp12"
"[0, False]","32931:10",284,"undefined",11.5185833333333,15,"exp12"
"[0.02, False]","156938:9",284,"undefined",11.5185833333333,16,"exp12"
"[0.01, False]","115525:57",284,"undefined",11.5185833333333,17,"exp12"
"[0.01, False]","50719:6",284,"undefined",11.5185833333333,18,"exp12"
"[0, False]","30504:13",284,"undefined",11.5185833333333,19,"exp12"
"[0.04, False]","104196:61",284,"undefined",11.5185833333333,20,"exp12"
"[0.02, False]","157049:37",284,"undefined",11.5185833333333,21,"exp12"
"[0.01, False]","56072:31",284,"undefined",11.5185833333333,22,"exp12"
"[0.01, False]","130276:4",284,"undefined",11.5185833333333,23,"exp12"
"[0.02, False]","control2",284,"undefined",11.5185833333333,24,"exp12"
"[0.02, False]","99291:5",284,"undefined",11.5185833333333,25,"exp12"
"[0, False]","103477:18",284,"undefined",11.5185833333333,26,"exp12"
"[0.01, False]","control4",284,"undefined",11.5185833333333,27,"exp12"
"[0.01, False]","control3",284,"undefined",11.5185833333333,28,"exp12"
"[0.01, False]","158966:17",284,"undefined",11.5185833333333,29,"exp12"
"[0.01, False]","67466:21",284,"undefined",11.5185833333333,30,"exp12"
"[0.01, False]","65668:54",284,"undefined",11.5185833333333,31,"exp12"
"[0.8, 'true']","example1",285,"undefined",16.45755,2,"exp12"
"[0, 'not_sure']","examplecheckbox2",285,"undefined",16.45755,3,"exp12"
"[0.01, 'true']","example2",285,"undefined",16.45755,3,"exp12"
"[0.96, 'false']","example3",285,"undefined",16.45755,4,"exp12"
"[0.95, 'false']","example4",285,"undefined",16.45755,5,"exp12"
"[0.81, 'unclear']","example5",285,"undefined",16.45755,6,"exp12"
"[0.06, 'unclear']","example5",285,"undefined",16.45755,6,"exp12"
"[0.06, True]","155746:10",285,"undefined",16.45755,8,"exp12"
"[0.25, False]","155741:63",285,"undefined",16.45755,9,"exp12"
"[0.12, True]","67466:21",285,"undefined",16.45755,10,"exp12"
"[0.73, False]","50719:6",285,"undefined",16.45755,11,"exp12"
"[0.96, False]","157049:37",285,"undefined",16.45755,12,"exp12"
"[0.99, False]","control1",285,"undefined",16.45755,13,"exp12"
"[0.66, True]","56072:31",285,"undefined",16.45755,14,"exp12"
"[0.72, True]","158966:17",285,"undefined",16.45755,15,"exp12"
"[0.81, False]","103477:18",285,"undefined",16.45755,16,"exp12"
"[0.02, False]","control2",285,"undefined",16.45755,17,"exp12"
"[0.77, False]","11233:53",285,"undefined",16.45755,18,"exp12"
"[0.75, False]","115525:57",285,"undefined",16.45755,19,"exp12"
"[0.85, False]","130276:4",285,"undefined",16.45755,20,"exp12"
"[0.97, False]","control4",285,"undefined",16.45755,21,"exp12"
"[0.35, True]","99291:5",285,"undefined",16.45755,22,"exp12"
"[0.99, False]","32931:10",285,"undefined",16.45755,23,"exp12"
"[0.88, False]","104196:61",285,"undefined",16.45755,24,"exp12"
"[0.7, False]","65668:54",285,"undefined",16.45755,25,"exp12"
"[0.98, False]","82296:18",285,"undefined",16.45755,26,"exp12"
"[0.57, False]","30504:13",285,"undefined",16.45755,27,"exp12"
"[0.82, True]","161668:20",285,"undefined",16.45755,28,"exp12"
"[0.78, False]","156938:9",285,"undefined",16.45755,29,"exp12"
"[0.95, False]","control3",285,"undefined",16.45755,30,"exp12"
"[0.86, False]","148456:26",285,"undefined",16.45755,31,"exp12"
"[0.8, 'true']","example1",286,"undefined",16.5278666666667,2,"exp12"
"[0, 'not_sure']","examplecheckbox2",286,"undefined",16.5278666666667,3,"exp12"
"[0, 'true']","example2",286,"undefined",16.5278666666667,3,"exp12"
"[0.97, 'false']","example3",286,"undefined",16.5278666666667,4,"exp12"
"[0.86, 'false']","example4",286,"undefined",16.5278666666667,5,"exp12"
"[0.25, 'false']","example5",286,"undefined",16.5278666666667,6,"exp12"
"[0.05, False]","control4",286,"undefined",16.5278666666667,8,"exp12"
"[0.31, False]","control1",286,"undefined",16.5278666666667,9,"exp12"
"[0.21, False]","82296:18",286,"undefined",16.5278666666667,10,"exp12"
"[0.96, True]","157049:37",286,"undefined",16.5278666666667,11,"exp12"
"[0.19, True]","161668:20",286,"undefined",16.5278666666667,12,"exp12"
"[0.15, False]","156938:9",286,"undefined",16.5278666666667,13,"exp12"
"[0.22, True]","56072:31",286,"undefined",16.5278666666667,14,"exp12"
"[0.03, True]","65668:54",286,"undefined",16.5278666666667,15,"exp12"
"[0.03, False]","155746:10",286,"undefined",16.5278666666667,16,"exp12"
"[0.53, True]","115525:57",286,"undefined",16.5278666666667,17,"exp12"
"[0.69, True]","99291:5",286,"undefined",16.5278666666667,18,"exp12"
"[0.81, False]","50719:6",286,"undefined",16.5278666666667,19,"exp12"
"[0.08, True]","11233:53",286,"undefined",16.5278666666667,20,"exp12"
"[0.1, False]","32931:10",286,"undefined",16.5278666666667,21,"exp12"
"[0.87, False]","104196:61",286,"undefined",16.5278666666667,22,"exp12"
"[0.91, False]","30504:13",286,"undefined",16.5278666666667,23,"exp12"
"[0.39, False]","158966:17",286,"undefined",16.5278666666667,24,"exp12"
"[0.12, False]","130276:4",286,"undefined",16.5278666666667,25,"exp12"
"[0.47, True]","67466:21",286,"undefined",16.5278666666667,26,"exp12"
"[0.92, False]","control3",286,"undefined",16.5278666666667,27,"exp12"
"[0.09, False]","148456:26",286,"undefined",16.5278666666667,28,"exp12"
"[0.9, False]","155741:63",286,"undefined",16.5278666666667,29,"exp12"
"[0.1, False]","control2",286,"undefined",16.5278666666667,30,"exp12"
"[0.49, False]","103477:18",286,"undefined",16.5278666666667,31,"exp12"
"[0.97, 'true']","example1",287,"undefined",16.6549166666667,2,"exp12"
"[0.03, 'true']","example2",287,"undefined",16.6549166666667,3,"exp12"
"[0.99, 'false']","example3",287,"undefined",16.6549166666667,4,"exp12"
"[0.99, 'false']","example4",287,"undefined",16.6549166666667,5,"exp12"
"[0.63, 'unclear']","example5",287,"undefined",16.6549166666667,6,"exp12"
"[0.25, 'unclear']","example5",287,"undefined",16.6549166666667,6,"exp12"
"[0.99, True]","104196:61",287,"undefined",16.6549166666667,8,"exp12"
"[0.6, False]","control3",287,"undefined",16.6549166666667,9,"exp12"
"[0.33, False]","156938:9",287,"undefined",16.6549166666667,10,"exp12"
"[1, False]","67466:21",287,"undefined",16.6549166666667,11,"exp12"
"[0.18, False]","130276:4",287,"undefined",16.6549166666667,12,"exp12"
"[0.4, False]","82296:18",287,"undefined",16.6549166666667,13,"exp12"
"[0.47, False]","115525:57",287,"undefined",16.6549166666667,14,"exp12"
"[0.39, False]","50719:6",287,"undefined",16.6549166666667,15,"exp12"
"[0.54, False]","32931:10",287,"undefined",16.6549166666667,16,"exp12"
"[0.47, False]","11233:53",287,"undefined",16.6549166666667,17,"exp12"
"[0.41, False]","155741:63",287,"undefined",16.6549166666667,18,"exp12"
"[0, False]","control2",287,"undefined",16.6549166666667,19,"exp12"
"[0.34, True]","99291:5",287,"undefined",16.6549166666667,20,"exp12"
"[0.29, False]","161668:20",287,"undefined",16.6549166666667,21,"exp12"
"[0.72, False]","56072:31",287,"undefined",16.6549166666667,22,"exp12"
"[0.01, False]","158966:17",287,"undefined",16.6549166666667,23,"exp12"
"[0.03, False]","103477:18",287,"undefined",16.6549166666667,24,"exp12"
"[0.02, False]","control4",287,"undefined",16.6549166666667,25,"exp12"
"[0.18, False]","155746:10",287,"undefined",16.6549166666667,26,"exp12"
"[0.14, False]","65668:54",287,"undefined",16.6549166666667,27,"exp12"
"[0.57, False]","control1",287,"undefined",16.6549166666667,28,"exp12"
"[0.35, False]","30504:13",287,"undefined",16.6549166666667,29,"exp12"
"[0.52, False]","157049:37",287,"undefined",16.6549166666667,30,"exp12"
"[0.65, False]","148456:26",287,"undefined",16.6549166666667,31,"exp12"
"[0.81, 'true']","example1",288,"undefined",17.4722166666667,2,"exp12"
"[0.08, 'true']","example2",288,"undefined",17.4722166666667,3,"exp12"
"[0.82, 'false']","example3",288,"undefined",17.4722166666667,4,"exp12"
"[0.75, 'false']","example4",288,"undefined",17.4722166666667,5,"exp12"
"[0.36, 'unclear']","example5",288,"undefined",17.4722166666667,6,"exp12"
"[0.79, False]","67466:21",288,"undefined",17.4722166666667,8,"exp12"
"[0.7, True]","56072:31",288,"undefined",17.4722166666667,9,"exp12"
"[0.76, True]","115525:57",288,"undefined",17.4722166666667,10,"exp12"
"[0.88, True]","104196:61",288,"undefined",17.4722166666667,11,"exp12"
"[0.88, False]","158966:17",288,"undefined",17.4722166666667,12,"exp12"
"[0.32, False]","157049:37",288,"undefined",17.4722166666667,13,"exp12"
"[0.27, True]","99291:5",288,"undefined",17.4722166666667,14,"exp12"
"[0.82, True]","161668:20",288,"undefined",17.4722166666667,15,"exp12"
"[0.27, False]","control1",288,"undefined",17.4722166666667,16,"exp12"
"[0.74, False]","82296:18",288,"undefined",17.4722166666667,17,"exp12"
"[1, False]","32931:10",288,"undefined",17.4722166666667,18,"exp12"
"[0, False]","control2",288,"undefined",17.4722166666667,19,"exp12"
"[0.24, False]","103477:18",288,"undefined",17.4722166666667,20,"exp12"
"[0.26, True]","130276:4",288,"undefined",17.4722166666667,21,"exp12"
"[0, False]","156938:9",288,"undefined",17.4722166666667,22,"exp12"
"[0.74, False]","control4",288,"undefined",17.4722166666667,23,"exp12"
"[0.87, False]","11233:53",288,"undefined",17.4722166666667,24,"exp12"
"[0.72, False]","50719:6",288,"undefined",17.4722166666667,25,"exp12"
