tgrep.id,MeanPredicted,MeanEmpirical
18522:67,0.45170530377805096,0.6166666666666667
18697:70,0.4431264782124042,0.3821052631578947
18787:67,0.4553688591797506,0.2733333333333333
18798:25,0.4431264782124042,0.511578947368421
18802:68,0.45170530377805096,0.33111111111111113
19079:83,0.4792430285474935,0.5222222222222223
19130:45,0.4758237101725738,0.2777777777777778
19248:44,0.4553688591797506,0.3688888888888889
19289:87,0.41549716455791913,0.2911111111111111
19308:17,0.43094515650175275,0.4633333333333333
19349:75,0.4811358655050384,0.4311111111111111
19604:48,0.4582081146160678,0.4533333333333333
19641:195,0.4835171765161431,0.5888888888888889
19728:70,0.45170530377805096,0.5455555555555556
19844:87,0.39513390245013835,0.45666666666666667
19926:76,0.45170530377805096,0.7611111111111112
19930:37,0.45228536671665337,0.6855555555555556
20016:38,0.4553688591797506,0.40444444444444444
20080:60,0.47399193247172394,0.33
20118:86,0.5164281158747452,0.12000000000000001
20140:22,0.45826917387276284,0.4766666666666667
20160:209,0.5047963274743488,0.3844444444444444
20446:21,0.53835029713002,0.26
20453:61,0.4455993781085515,0.3488888888888889
20456:39,0.40920806111833463,0.45555555555555555
20498:36,0.45826917387276284,0.5288888888888889
20511:22,0.5907982905292487,0.6955555555555556
20556:19,0.45976512566179023,0.6566666666666666
2067:114,0.43094515650175275,0.44555555555555554
2091:43,0.46275702923984496,0.26
21053:31,0.45826917387276284,0.51
21110:62,0.4902947540092875,0.5166666666666666
21390:163,0.4538729073907232,0.6677777777777778
21448:96,0.4902947540092875,0.33444444444444443
21517:53,0.4553688591797506,0.41444444444444445
2178:23,0.4249613493456432,0.1511111111111111
22322:41,0.5027508423750664,0.5
22409:25,0.40920806111833463,0.3888888888888889
22485:34,0.5027508423750664,0.5477777777777778
22715:55,0.4792430285474935,0.65
22719:47,0.4758237101725738,0.49666666666666665
22745:68,0.4758237101725738,0.4822222222222222
22753:43,0.5462860923985976,0.5522222222222222
23317:39,0.5417371777748206,0.6288888888888888
23449:67,0.52003061201975,0.6511111111111111
23488:144,0.4582081146160678,0.6177777777777778
23676:18,0.4314272032651343,0.35
23901:7,0.39513390245013835,0.17444444444444446
2400:31,0.5462860923985976,0.4888888888888889
24108:42,0.4835171765161431,0.4488888888888889
2420:30,0.4883408577950477,0.3388888888888889
24200:82,0.45976512566179023,0.5911111111111111
24421:57,0.47933461743253597,0.33
24609:54,0.4792430285474935,0.15777777777777777
2462:69,0.5164281158747452,0.2877777777777778
24633:46,0.49050846140772003,0.4677777777777778
24636:108,0.5907982905292487,0.4688888888888889
24732:44,0.4758237101725738,0.7477777777777778
24733:51,0.45826917387276284,0.4911111111111111
24736:40,0.49090534657623747,0.6077777777777778
24757:57,0.4076205204442648,0.5744444444444444
24807:72,0.4314272032651343,0.22578947368421054
24893:119,0.45976512566179023,0.4411111111111111
24941:98,0.4835171765161431,0.6522222222222223
24964:43,0.4553688591797506,0.6744444444444444
24983:30,0.4758237101725738,0.4811111111111111
25294:38,0.4582081146160678,0.4311111111111111
25318:34,0.46275702923984496,0.4788888888888889
25323:87,0.4314272032651343,0.27263157894736845
25332:63,0.4792430285474935,0.7977777777777778
25522:55,0.4553383295514031,0.6411111111111111
25593:28,0.5417371777748206,0.47555555555555556
25614:31,0.53835029713002,0.49624999999999997
25625:63,0.46275702923984496,0.6088888888888889
25750:101,0.4582081146160678,0.2533333333333333
26057:89,0.4835171765161431,0.5911111111111111
26390:57,0.4249613493456432,0.4066666666666667
26474:25,0.49050846140772003,0.4888888888888889
26479:17,0.47399193247172394,0.7544444444444445
26538:60,0.47933461743253597,0.27555555555555555
26845:102,0.45170530377805096,0.38666666666666666
26907:20,0.4249613493456432,0.17777777777777778
2700:39,0.52003061201975,0.5755555555555556
27042:33,0.45826917387276284,0.5133333333333333
27268:38,0.4576891109341604,0.55
27828:55,0.4249613493456432,0.3055555555555555
27846:151,0.4553383295514031,0.6044444444444445
27863:29,0.45170530377805096,0.2611111111111111
27895:52,0.4883408577950477,0.3666666666666667
27951:28,0.4883408577950477,0.3388888888888889
27952:63,0.5462860923985976,0.7166666666666667
27966:70,0.4835171765161431,0.39444444444444443
28108:116,0.4883408577950477,0.7877777777777778
28157:45,0.45170530377805096,0.44222222222222224
28170:152,0.4455993781085515,0.5811111111111111
28255:99,0.47933461743253597,0.6322222222222222
28388:46,0.47399193247172394,0.32666666666666666
28706:47,0.45826917387276284,0.4622222222222222
29097:92,0.47399193247172394,0.22777777777777777
29159:97,0.52003061201975,0.8677777777777778
29161:24,0.5417371777748206,0.8122222222222222
2927:38,0.5164281158747452,0.45111111111111113
29361:19,0.52003061201975,0.5422222222222223
29489:84,0.52003061201975,0.40555555555555556
29727:27,0.5164281158747452,0.6777777777777778
30178:66,0.53835029713002,0.715
30197:23,0.4314272032651343,0.48789473684210527
3053:66,0.5462860923985976,0.6366666666666667
3087:28,0.4538729073907232,0.6
30887:42,0.40920806111833463,0.31333333333333335
3096:47,0.4883103281667002,0.3488888888888889
30997:16,0.43094515650175275,0.4222222222222222
31165:126,0.4431264782124042,0.2773684210526316
31180:140,0.43989033760756946,0.45111111111111113
31185:89,0.43750902659646473,0.36444444444444446
31200:26,0.4883103281667002,0.1688888888888889
31205:60,0.47933461743253597,0.4533333333333333
31223:100,0.5164281158747452,0.1911111111111111
31268:79,0.4553688591797506,0.31222222222222223
31292:58,0.5164281158747452,0.27222222222222225
31336:20,0.43750902659646473,0.34444444444444444
31347:55,0.45228536671665337,0.758888888888889
31385:27,0.4883408577950477,0.5288888888888889
31488:53,0.4883103281667002,0.4077777777777778
31499:38,0.4538729073907232,0.19222222222222224
31526:59,0.4576891109341604,0.68
31580:134,0.4811358655050384,0.2811111111111111
32096:57,0.4582081146160678,0.35333333333333333
3218:18,0.46275702923984496,0.23222222222222222
33076:56,0.5027508423750664,0.6644444444444444
33161:98,0.4811358655050384,0.5522222222222222
33245:36,0.4249613493456432,0.35777777777777775
33521:77,0.49050846140772003,0.5288888888888889
33778:41,0.4758237101725738,0.4577777777777778
33856:25,0.4455993781085515,0.5144444444444445
34018:36,0.4758237101725738,0.37666666666666665
34082:72,0.43750902659646473,0.5611111111111111
34104:22,0.4811358655050384,0.5844444444444444
34204:16,0.4455993781085515,0.5377777777777778
35001:135,0.4835171765161431,0.5077777777777778
35369:98,0.46275702923984496,0.5044444444444445
35393:113,0.45228536671665337,0.35
35503:30,0.519969552763055,0.6255555555555555
35519:24,0.5027508423750664,0.4677777777777778
35550:65,0.52003061201975,0.46555555555555556
35654:67,0.5417371777748206,0.6866666666666666
35761:57,0.45976512566179023,0.5366666666666666
35840:44,0.49050846140772003,0.5866666666666667
36021:57,0.4792430285474935,0.5977777777777777
362:41,0.46275702923984496,0.43666666666666665
36223:17,0.45976512566179023,0.4088888888888889
36524:73,0.4553383295514031,0.4444444444444444
36973:48,0.45228536671665337,0.08777777777777777
36975:25,0.49090534657623747,0.31777777777777777
37011:85,0.49090534657623747,0.4
37097:119,0.4902947540092875,0.4111111111111111
37152:54,0.4883103281667002,0.4988888888888889
37241:60,0.45170530377805096,0.3877777777777778
37457:58,0.4538729073907232,0.4855555555555556
37711:31,0.4576891109341604,0.3322222222222222
37749:72,0.4835171765161431,0.5366666666666666
37770:39,0.43989033760756946,0.42666666666666664
37930:95,0.39513390245013835,0.39555555555555555
38195:38,0.4538729073907232,0.41333333333333333
38666:43,0.47399193247172394,0.4477777777777778
38800:88,0.4883103281667002,0.4477777777777778
38859:67,0.4758237101725738,0.27
39108:72,0.45228536671665337,0.25222222222222224
39230:62,0.43750902659646473,0.20888888888888887
39593:60,0.4455993781085515,0.5355555555555556
39615:30,0.5164281158747452,0.6511111111111111
39729:68,0.5047963274743488,0.5033333333333333
39760:67,0.4553383295514031,0.29444444444444445
39859:31,0.4455993781085515,0.33555555555555555
40150:31,0.39513390245013835,0.7044444444444444
40595:16,0.4431264782124042,0.32894736842105265
4095:16,0.49050846140772003,0.5455555555555556
41388:23,0.43094515650175275,0.3788888888888889
41402:51,0.4811358655050384,0.6511111111111111
41511:66,0.45228536671665337,0.6655555555555556
41615:46,0.4431264782124042,0.6942105263157895
41676:47,0.47933461743253597,0.6777777777777778
41706:73,0.49090534657623747,0.5722222222222222
41788:38,0.53835029713002,0.515
41798:95,0.519969552763055,0.9111111111111111
42077:97,0.4792430285474935,0.5033333333333333
42190:40,0.43750902659646473,0.35444444444444445
42508:50,0.4883408577950477,0.46111111111111114
42553:48,0.4431264782124042,0.5226315789473684
42766:91,0.4431264782124042,0.4978947368421053
42958:70,0.41549716455791913,0.40222222222222226
43156:41,0.43750902659646473,0.49
43216:36,0.4883103281667002,0.27666666666666667
43671:48,0.41549716455791913,0.29444444444444445
43673:83,0.43750902659646473,0.4955555555555556
43724:70,0.5047963274743488,0.6066666666666667
43991:16,0.49090534657623747,0.75
44249:62,0.43989033760756946,0.5311111111111111
44437:69,0.4249613493456432,0.18666666666666665
44591:124,0.4249613493456432,0.4533333333333333
44672:63,0.4758237101725738,0.5322222222222223
44813:11,0.52003061201975,0.6444444444444445
4496:104,0.5047963274743488,0.4855555555555556
45035:42,0.4076205204442648,0.44666666666666666
45097:54,0.4883408577950477,0.7866666666666666
45265:18,0.519969552763055,0.6233333333333333
4535:29,0.45976512566179023,0.24
45498:63,0.4883408577950477,0.5411111111111111
45511:60,0.4553383295514031,0.1811111111111111
45615:59,0.4902947540092875,0.6044444444444445
45877:58,0.5047963274743488,0.48
45930:44,0.4883408577950477,0.55
46012:28,0.52003061201975,0.5955555555555556
46087:36,0.41549716455791913,0.5111111111111111
46142:88,0.47399193247172394,0.4722222222222222
46151:81,0.4883408577950477,0.5711111111111111
46192:69,0.41549716455791913,0.4955555555555555
46306:157,0.519969552763055,0.32222222222222224
46424:21,0.5417371777748206,0.37222222222222223
46484:121,0.4835171765161431,0.5077777777777778
46504:48,0.41549716455791913,0.29888888888888887
46686:76,0.53835029713002,0.6375
46782:51,0.4576891109341604,0.21
4682:83,0.4314272032651343,0.3936842105263158
46957:32,0.4314272032651343,0.4105263157894737
46988:18,0.4835171765161431,0.5644444444444444
47298:37,0.4249613493456432,0.6077777777777778
47341:85,0.4792430285474935,0.5933333333333334
47372:70,0.4902947540092875,0.5622222222222223
47484:42,0.5462860923985976,0.7833333333333333
4758:85,0.4249613493456432,0.2788888888888889
47691:24,0.4811358655050384,0.30444444444444446
47787:16,0.40920806111833463,0.5222222222222223
47853:37,0.4576891109341604,0.5344444444444445
4799:38,0.4835171765161431,0.5744444444444444
48005:83,0.4431264782124042,0.5673684210526315
48175:48,0.45976512566179023,0.3244444444444444
48229:108,0.49050846140772003,0.6344444444444445
48254:34,0.46275702923984496,0.4444444444444445
48293:58,0.49090534657623747,0.31222222222222223
48363:20,0.39513390245013835,0.27
48372:46,0.4553383295514031,0.5711111111111111
4874:87,0.40920806111833463,0.27666666666666667
48855:166,0.45976512566179023,0.5411111111111111
48858:41,0.46275702923984496,0.48333333333333334
48874:116,0.45976512566179023,0.6911111111111111
48899:163,0.5027508423750664,0.4877777777777778
48909:46,0.4553383295514031,0.40888888888888886
48916:100,0.49090534657623747,0.44555555555555554
49162:40,0.4883103281667002,0.5288888888888889
49242:55,0.4553688591797506,0.4911111111111111
49324:208,0.4076205204442648,0.33222222222222225
49341:37,0.4758237101725738,0.6022222222222222
49539:30,0.4553688591797506,0.27888888888888885
49825:209,0.39513390245013835,0.2511111111111111
49833:71,0.43989033760756946,0.30333333333333334
50077:84,0.4835171765161431,0.1622222222222222
50432:162,0.40920806111833463,0.2644444444444444
50514:57,0.4883408577950477,0.48
50680:36,0.4538729073907232,0.4477777777777778
50706:78,0.5417371777748206,0.24666666666666667
50711:45,0.4076205204442648,0.8233333333333334
50849:39,0.45976512566179023,0.35
51019:56,0.46275702923984496,0.42333333333333334
51368:32,0.5462860923985976,0.6133333333333333
51527:40,0.5907982905292487,0.5111111111111111
51548:67,0.5462860923985976,0.4311111111111111
51633:46,0.4455993781085515,0.24
51672:30,0.52003061201975,0.38666666666666666
52016:33,0.47933461743253597,0.4988888888888889
52021:19,0.45826917387276284,0.45444444444444443
52123:56,0.4538729073907232,0.37666666666666665
52191:66,0.4758237101725738,0.45111111111111113
52200:60,0.4811358655050384,0.5088888888888888
52336:38,0.4455993781085515,0.4866666666666667
52433:93,0.4576891109341604,0.31777777777777777
52499:80,0.4314272032651343,0.4363157894736842
52509:46,0.47933461743253597,0.32222222222222224
52648:55,0.5417371777748206,0.48444444444444446
52656:78,0.4792430285474935,0.23777777777777778
52732:129,0.4538729073907232,0.2611111111111111
53606:55,0.45228536671665337,0.4766666666666667
53823:87,0.5047963274743488,0.37555555555555553
54571:48,0.45170530377805096,0.4166666666666667
54645:43,0.5462860923985976,0.5677777777777777
54703:34,0.4553383295514031,0.8022222222222222
54761:52,0.5027508423750664,0.5166666666666667
54841:46,0.4455993781085515,0.4122222222222222
54952:27,0.5164281158747452,0.8411111111111111
55109:29,0.43989033760756946,0.4288888888888889
55117:40,0.43094515650175275,0.7388888888888889
55123:44,0.53835029713002,0.720625
55284:17,0.5462860923985976,0.6344444444444445
55403:21,0.45170530377805096,0.3022222222222222
55488:50,0.4431264782124042,0.3494736842105263
55495:27,0.45976512566179023,0.31777777777777777
55620:26,0.519969552763055,0.32666666666666666
55759:30,0.4758237101725738,0.49333333333333335
55769:54,0.41549716455791913,0.30444444444444446
55814:50,0.49050846140772003,0.6122222222222222
55886:44,0.5027508423750664,0.44222222222222224
55955:33,0.5907982905292487,0.55
56013:64,0.5164281158747452,0.2688888888888889
56045:26,0.4883408577950477,0.5444444444444444
56144:47,0.4076205204442648,0.5499999999999999
56764:49,0.43989033760756946,0.32555555555555554
56808:39,0.41549716455791913,0.7288888888888889
56809:19,0.4553383295514031,0.6455555555555555
56899:10,0.4883103281667002,0.5922222222222222
56988:61,0.5047963274743488,0.47333333333333333
5704:6,0.45228536671665337,0.37666666666666665
57177:94,0.40920806111833463,0.25
57651:59,0.45228536671665337,0.2644444444444444
57709:45,0.4835171765161431,0.89
57817:48,0.45170530377805096,0.4888888888888889
57886:97,0.46275702923984496,0.34
57920:78,0.45228536671665337,0.27111111111111114
57956:30,0.45228536671665337,0.5611111111111111
57971:96,0.43989033760756946,0.6266666666666667
58159:41,0.49050846140772003,0.3322222222222222
58315:64,0.45826917387276284,0.3377777777777778
58773:18,0.4431264782124042,0.30157894736842106
58865:50,0.52003061201975,0.5366666666666666
59184:37,0.47399193247172394,0.40111111111111114
59303:31,0.43989033760756946,0.1488888888888889
59327:20,0.53835029713002,0.5175
59539:31,0.5417371777748206,0.7033333333333334
59548:36,0.4902947540092875,0.6133333333333333
59616:52,0.39513390245013835,0.41000000000000003
59686:38,0.4553383295514031,0.6577777777777778
59713:207,0.46275702923984496,0.31
59796:50,0.4883103281667002,0.5144444444444445
59808:31,0.519969552763055,0.2644444444444444
59982:90,0.4553688591797506,0.31222222222222223
59994:62,0.4076205204442648,0.5011111111111112
60210:34,0.52003061201975,0.508888888888889
60245:66,0.47933461743253597,0.3011111111111111
60261:35,0.49090534657623747,0.3111111111111111
60448:27,0.4811358655050384,0.5733333333333334
60492:50,0.41549716455791913,0.3811111111111111
60507:76,0.4455993781085515,0.5233333333333333
61608:108,0.53835029713002,0.43875000000000003
61667:103,0.4538729073907232,0.6888888888888889
6194:35,0.41549716455791913,0.59
61981:60,0.4902947540092875,0.3522222222222222
62188:33,0.4883103281667002,0.6944444444444444
62367:43,0.4883103281667002,0.49333333333333335
62382:115,0.43094515650175275,0.41333333333333333
62411:39,0.40920806111833463,0.22777777777777777
62433:170,0.46275702923984496,0.3111111111111111
62541:16,0.4076205204442648,0.2622222222222222
62903:64,0.40920806111833463,0.5622222222222222
6291:93,0.43989033760756946,0.6644444444444444
63303:47,0.43750902659646473,0.39555555555555555
63429:67,0.5417371777748206,0.45555555555555555
6353:63,0.4431264782124042,0.7447368421052631
63575:56,0.5164281158747452,0.33111111111111113
6363:73,0.4431264782124042,0.2394736842105263
63657:95,0.4431264782124042,0.31842105263157894
63674:32,0.4811358655050384,0.35000000000000003
63755:97,0.4582081146160678,0.4633333333333333
63853:64,0.41549716455791913,0.2788888888888889
63983:38,0.46275702923984496,0.4766666666666667
6435:41,0.46275702923984496,0.6588888888888889
6465:51,0.5417371777748206,0.5166666666666667
64760:20,0.4553383295514031,0.7377777777777778
6480:57,0.4431264782124042,0.5410526315789473
64802:146,0.4883408577950477,0.3011111111111111
6505:69,0.4576891109341604,0.38555555555555554
65406:20,0.4455993781085515,0.20777777777777776
65878:34,0.5462860923985976,0.5411111111111111
65937:74,0.4792430285474935,0.5788888888888889
66023:36,0.4582081146160678,0.44555555555555554
66190:44,0.43094515650175275,0.5688888888888889
6625:69,0.40920806111833463,0.4411111111111111
66362:55,0.52003061201975,0.71
66676:23,0.41549716455791913,0.18444444444444444
66791:42,0.4792430285474935,0.4477777777777778
6724:57,0.43750902659646473,0.5477777777777778
67423:47,0.4538729073907232,0.25333333333333335
67430:26,0.519969552763055,0.6922222222222222
67486:48,0.47933461743253597,0.6233333333333333
67487:36,0.43750902659646473,0.31333333333333335
67512:40,0.4538729073907232,0.37777777777777777
67555:107,0.4039558915848743,0.13111111111111112
67780:27,0.4431264782124042,0.39210526315789473
68148:38,0.47933461743253597,0.42333333333333334
68173:145,0.52003061201975,0.24333333333333332
68309:44,0.4576891109341604,0.27
68507:73,0.43094515650175275,0.4255555555555556
68546:11,0.4811358655050384,0.8766666666666667
68690:54,0.43750902659646473,0.3233333333333333
68703:60,0.4553688591797506,0.42444444444444446
68972:52,0.45170530377805096,0.5211111111111111
6904:85,0.4835171765161431,0.18333333333333332
69146:19,0.4582081146160678,0.41444444444444445
6939:40,0.39513390245013835,0.3055555555555555
69440:43,0.4431264782124042,0.33157894736842103
69541:82,0.4538729073907232,0.38333333333333336
69804:37,0.45170530377805096,0.4022222222222222
70072:47,0.4883103281667002,0.4211111111111111
70078:22,0.43094515650175275,0.4022222222222222
70127:16,0.40920806111833463,0.4077777777777778
7017:103,0.40920806111833463,0.46
70251:35,0.5047963274743488,0.45
70391:41,0.39513390245013835,0.09
70908:13,0.4902947540092875,0.3844444444444445
70937:67,0.5462860923985976,0.5366666666666666
71322:10,0.4553383295514031,0.3477777777777778
71717:36,0.4792430285474935,0.29888888888888887
71894:104,0.43750902659646473,0.4677777777777778
71908:46,0.47399193247172394,0.4788888888888889
71989:47,0.46275702923984496,0.43222222222222223
72175:60,0.40920806111833463,0.5233333333333333
72300:44,0.5047963274743488,0.5544444444444444
72352:13,0.49050846140772003,0.4255555555555556
72536:50,0.4553383295514031,0.3744444444444444
72563:57,0.46275702923984496,0.6377777777777778
72570:97,0.5047963274743488,0.3277777777777778
72646:93,0.45170530377805096,0.4077777777777778
72683:22,0.52003061201975,0.3377777777777778
72704:22,0.45826917387276284,0.6133333333333333
72966:36,0.45826917387276284,0.4166666666666667
73050:45,0.4538729073907232,0.3433333333333333
73241:15,0.4835171765161431,0.8233333333333334
73408:63,0.39513390245013835,0.2966666666666667
73474:74,0.5047963274743488,0.5955555555555556
73492:77,0.4249613493456432,0.2788888888888889
73520:26,0.4883408577950477,0.30444444444444446
73659:91,0.4582081146160678,0.34
73690:19,0.4455993781085515,0.4855555555555556
737:58,0.5027508423750664,0.4588888888888889
73888:61,0.49050846140772003,0.5166666666666666
74049:29,0.4553383295514031,0.5355555555555556
74280:75,0.4553688591797506,0.21666666666666667
7449:24,0.4576891109341604,0.6766666666666666
74544:45,0.4835171765161431,0.25
74620:92,0.49050846140772003,0.49333333333333335
74642:57,0.4792430285474935,0.33222222222222225
74729:93,0.43094515650175275,0.52
74742:45,0.43989033760756946,0.44
7486:45,0.45170530377805096,0.38222222222222224
75061:22,0.47933461743253597,0.7833333333333333
75070:30,0.4902947540092875,0.4688888888888889
75196:18,0.4792430285474935,0.6122222222222222
75373:37,0.40920806111833463,0.31666666666666665
75445:52,0.43750902659646473,0.45555555555555555
75447:58,0.4553383295514031,0.4722222222222222
75697:37,0.4835171765161431,0.29333333333333333
75880:7,0.41549716455791913,0.3511111111111111
76421:21,0.47933461743253597,0.29444444444444445
76507:42,0.41549716455791913,0.34111111111111114
76508:96,0.4582081146160678,0.3088888888888889
76530:72,0.45976512566179023,0.5177777777777778
766:47,0.40920806111833463,0.4666666666666667
76699:90,0.4902947540092875,0.3511111111111111
76731:61,0.4582081146160678,0.4211111111111111
76810:84,0.43094515650175275,0.5611111111111111
7684:47,0.4883408577950477,0.5888888888888889
77037:37,0.4455993781085515,0.3088888888888889
77160:37,0.43750902659646473,0.26222222222222225
77664:56,0.53835029713002,0.419375
77801:170,0.4431264782124042,0.4789473684210526
77821:28,0.4576891109341604,0.28555555555555556
78150:40,0.52003061201975,0.53
78284:18,0.4538729073907232,0.4277777777777778
78609:7,0.41549716455791913,0.7211111111111111
78681:73,0.45976512566179023,0.3288888888888889
78707:44,0.4792430285474935,0.51
78975:34,0.45228536671665337,0.13111111111111112
78977:102,0.4902947540092875,0.3111111111111111
79226:143,0.4835171765161431,0.8333333333333334
79227:23,0.5907982905292487,0.8255555555555556
79279:17,0.40920806111833463,0.58
79690:66,0.4883103281667002,0.66
80247:17,0.4883103281667002,0.5333333333333333
80682:39,0.4553688591797506,0.6033333333333333
80782:52,0.4792430285474935,0.8033333333333333
81053:30,0.5417371777748206,0.4666666666666667
81171:123,0.4835171765161431,0.3566666666666667
81410:24,0.4576891109341604,0.5511111111111111
81549:27,0.43989033760756946,0.5377777777777778
81609:13,0.47933461743253597,0.6577777777777778
81749:49,0.4582081146160678,0.7455555555555555
81953:37,0.4314272032651343,0.6336842105263157
82702:43,0.46275702923984496,0.41555555555555557
82982:71,0.4455993781085515,0.29444444444444445
82987:41,0.4902947540092875,0.38333333333333336
83258:73,0.4249613493456432,0.6711111111111111
83455:205,0.519969552763055,0.8577777777777778
8347:26,0.5027508423750664,0.18
83845:40,0.5164281158747452,0.7077777777777777
83940:43,0.4553383295514031,0.7844444444444444
84000:35,0.49050846140772003,0.5033333333333333
84098:36,0.4582081146160678,0.6088888888888889
8419:45,0.5462860923985976,0.4488888888888889
84362:25,0.39513390245013835,0.4577777777777778
84467:25,0.45228536671665337,0.5566666666666666
84591:56,0.45826917387276284,0.12444444444444444
84620:54,0.5047963274743488,0.4311111111111111
84644:31,0.40920806111833463,0.2422222222222222
84819:49,0.519969552763055,0.6522222222222223
85007:68,0.4455993781085515,0.1788888888888889
8525:52,0.5907982905292487,0.8177777777777777
85435:43,0.5047963274743488,0.7333333333333333
85664:16,0.4811358655050384,0.6677777777777778
85973:53,0.5027508423750664,0.7066666666666667
85977:40,0.43989033760756946,0.29444444444444445
85982:21,0.5462860923985976,0.6333333333333333
86259:83,0.47933461743253597,0.3111111111111111
86413:52,0.5462860923985976,0.65
86575:41,0.5164281158747452,0.3877777777777778
86671:25,0.519969552763055,0.5166666666666667
86874:94,0.4553688591797506,0.53
86950:15,0.4249613493456432,0.11444444444444445
87247:31,0.4553383295514031,0.6233333333333333
87739:34,0.4576891109341604,0.32666666666666666
87877:62,0.39513390245013835,0.6677777777777778
88038:32,0.519969552763055,0.3422222222222222
886:75,0.5907982905292487,0.5944444444444444
88646:66,0.46275702923984496,0.5755555555555556
88687:32,0.43094515650175275,0.56
8889:22,0.4902947540092875,0.41555555555555557
8915:55,0.519969552763055,0.2688888888888889
89290:20,0.43989033760756946,0.2588888888888889
89425:17,0.4553383295514031,0.62
89472:46,0.4076205204442648,0.1
8967:44,0.4835171765161431,0.5444444444444445
89690:14,0.4553383295514031,0.24555555555555555
89756:75,0.46275702923984496,0.6622222222222222
89923:105,0.4076205204442648,0.3222222222222222
89972:27,0.4835171765161431,0.3388888888888889
89978:92,0.4811358655050384,0.7088888888888889
90213:76,0.52003061201975,0.7911111111111111
9023:22,0.4902947540092875,0.5255555555555556
90246:38,0.45228536671665337,0.29777777777777775
9028:77,0.41549716455791913,0.5544444444444444
90647:28,0.4538729073907232,0.4633333333333333
9072:53,0.46275702923984496,0.40444444444444444
90727:39,0.53835029713002,0.315
90762:42,0.5164281158747452,0.7233333333333333
90913:34,0.5027508423750664,0.4433333333333333
91063:73,0.53835029713002,0.725
91064:123,0.43750902659646473,0.5911111111111111
91185:89,0.43750902659646473,0.2911111111111111
91239:28,0.49090534657623747,0.41555555555555557
91263:36,0.41549716455791913,0.25555555555555554
91264:39,0.43750902659646473,0.5066666666666667
91270:46,0.4431264782124042,0.30105263157894735
91356:57,0.4314272032651343,0.3678947368421053
91368:81,0.41549716455791913,0.6355555555555555
91686:57,0.4455993781085515,0.39
91704:105,0.5047963274743488,0.7133333333333334
9174:38,0.4582081146160678,0.43222222222222223
91792:63,0.4039558915848743,0.14555555555555555
91801:40,0.4249613493456432,0.5333333333333333
92169:77,0.43750902659646473,0.19555555555555557
92173:38,0.49090534657623747,0.7133333333333334
92223:8,0.43750902659646473,0.5
92409:51,0.41549716455791913,0.38
92652:59,0.45976512566179023,0.6711111111111111
92707:24,0.4553383295514031,0.12777777777777777
93019:124,0.47399193247172394,0.5588888888888889
93046:25,0.45170530377805096,0.7666666666666667
93126:89,0.45826917387276284,0.3888888888888889
93263:156,0.5027508423750664,0.4666666666666667
9346:23,0.4811358655050384,0.7344444444444445
93477:34,0.5047963274743488,0.48000000000000004
93546:68,0.519969552763055,0.6677777777777778
93711:49,0.4582081146160678,0.27222222222222225
93772:26,0.4582081146160678,0.25666666666666665
93867:26,0.4576891109341604,0.32666666666666666
9412:60,0.4249613493456432,0.33111111111111113
94302:19,0.41549716455791913,0.3811111111111111
94497:68,0.4811358655050384,0.5133333333333333
94572:24,0.5462860923985976,0.6477777777777778
94770:69,0.4811358655050384,0.45
94821:71,0.5417371777748206,0.5822222222222222
94853:37,0.4811358655050384,0.2966666666666667
94994:144,0.43989033760756946,0.4855555555555556
95254:54,0.45976512566179023,0.47555555555555556
95313:117,0.43094515650175275,0.3622222222222222
95326:46,0.4811358655050384,0.5
95445:55,0.45826917387276284,0.2777777777777778
95601:41,0.45170530377805096,0.19111111111111112
95657:81,0.4314272032651343,0.5226315789473684
9568:46,0.39513390245013835,0.3844444444444445
95853:89,0.45976512566179023,0.31
95876:34,0.53835029713002,0.524375
95903:41,0.4835171765161431,0.3
95915:62,0.4792430285474935,0.63
9650:26,0.39513390245013835,0.3522222222222222
96679:72,0.4076205204442648,0.14
967:82,0.519969552763055,0.5822222222222222
96713:55,0.43094515650175275,0.22222222222222224
96875:30,0.4455993781085515,0.38666666666666666
96977:21,0.5164281158747452,0.6444444444444445
97004:55,0.43094515650175275,0.46
97363:28,0.47933461743253597,0.6366666666666667
97501:39,0.4076205204442648,0.29333333333333333
97699:27,0.5907982905292487,0.8044444444444444
97709:59,0.4431264782124042,0.5089473684210526
97884:143,0.5047963274743488,0.25
98372:16,0.5027508423750664,0.46555555555555556
98373:34,0.49090534657623747,0.5144444444444445
98714:63,0.4758237101725738,0.44222222222222224
98771:31,0.45826917387276284,0.41777777777777775
98870:28,0.519969552763055,0.30333333333333334
98949:15,0.40920806111833463,0.8411111111111111
98968:82,0.4758237101725738,0.44
98974:28,0.45826917387276284,0.45555555555555555
98975:26,0.4314272032651343,0.28789473684210526
98980:76,0.519969552763055,0.7577777777777778
99028:72,0.40920806111833463,0.3411111111111111
99064:18,0.4902947540092875,0.7044444444444444
99075:72,0.4883103281667002,0.86
99180:110,0.40920806111833463,0.41
99233:24,0.4582081146160678,0.23777777777777778
99247:24,0.4811358655050384,0.19666666666666668
99294:26,0.4792430285474935,0.6144444444444445
99369:72,0.49050846140772003,0.4122222222222222
99475:12,0.53835029713002,0.5025
99525:67,0.4455993781085515,0.46555555555555556
99734:100,0.5164281158747452,0.6622222222222223
99865:30,0.47399193247172394,0.5388888888888889
